timestamp,solar_pv_output,wind_power_output,total_renewable_energy,solar_irradiance,wind_speed,temperature,humidity,atmospheric_pressure,grid_load_demand,frequency,voltage,power_exchange,battery_state_of_charge,battery_charging_rate,battery_discharging_rate,hour_of_day,day_of_week,predicted_solar_pv_output,predicted_wind_power_output,total_predicted_energy
2023-01-01 21:00:00,13.949386065204184,66.72123371941811,80.67061978462229,353.02189682991764,14.120457849004927,22.135857737277902,36.45249372015091,991.4348108431626,331.4292093461536,49.4551203261907,236.3981359680775,-45.52651345594412,29.506516021650352,35.13777257927934,14.246361537823537,21,6,12.861371190813115,73.22899481750005,86.09036600831317
2023-01-01 22:00:00,29.214464853521815,77.7049285651756,106.91939341869742,613.6943446855356,11.76262697480818,12.900731215797293,61.723288352753904,993.3728279774609,50.65124923444969,49.48996043186769,236.931867146004,18.79913756532656,99.24121831579298,8.596451442962072,38.6069940059208,22,6,26.39564846815093,81.83198436719675,108.22763283534769
2023-01-01 23:00:00,36.63618432936917,86.22029736581888,122.85648169518805,926.4669496478836,1.199188964486897,33.23388762928252,47.4003994993428,991.1340790415022,208.90913382997363,49.00931116313357,237.21539809456158,50.56509398113457,29.11874588185589,37.58577517676287,0.4449203340995245,23,6,40.263527867367465,79.35929920717946,119.62282707454693
2023-01-02 00:00:00,45.606998421703594,31.38754967224705,76.99454809395064,843.4995313101605,22.051204650192467,36.30037088016253,20.598759304895665,1000.3743695374728,436.0351936166035,50.761417664398905,232.39090680243115,-45.1007113093606,21.661165818105577,36.258638223348825,46.201411455394734,0,0,41.717061987890816,32.820171974888254,74.53723396277907
2023-01-02 01:00:00,78.51759613930136,53.802270536390296,132.31986667569166,252.66387469052302,11.109845472894245,-8.80969783708285,39.725831124289925,1031.4512879616404,62.29378023878448,49.59198099055159,234.87867847724957,74.12840748299288,48.41456504431918,49.87661419743895,43.27658224386556,1,0,77.91364588877528,51.192290601085354,129.10593648986062
2023-01-02 02:00:00,19.967378215835975,84.01080784391999,103.97818605975597,754.0582400620655,14.723591212683719,-7.422256336687435,75.238345514266,1031.9285040742022,51.461567717678996,49.17274875904559,227.17921829268573,-78.1639642231703,32.31473797703435,45.59738903362378,27.241660497741787,2,0,21.478451026297943,91.7716540060314,113.25010503232934
2023-01-02 03:00:00,51.42344384136116,98.94511309650565,150.3685569378668,657.518017967163,3.4796950689496757,37.93716484542186,65.08035075983011,1029.8313133763347,176.5666807363084,49.17397481136218,239.96892453145702,-58.48016639136409,92.40294598699442,34.23301158421457,13.87905939548943,3,0,54.70816309216892,89.43200783900801,144.14017093117693
2023-01-02 04:00:00,59.24145688620425,88.95193110437631,148.19338799058056,925.9705410771404,0.0846961995659784,3.858030692209738,20.78005418952049,960.1124839116487,461.30001665417507,50.11203655292191,225.5924433930929,94.09298422857552,44.007673131477276,35.618185654832644,1.642244137449883,4,0,58.899938334561064,84.29708705166888,143.19702538622994
2023-01-02 05:00:00,4.645041271999773,37.14672626243768,41.791767534437454,297.9851334802378,6.132252341091074,33.66847198247093,24.69901687428777,1029.9678803274815,455.66491166150735,50.98584110106788,231.8001480660704,-73.05102726926847,41.01495546725834,47.29928169172926,49.99118750984311,5,0,4.748020449687315,37.13928485573103,41.887305305418344
2023-01-02 06:00:00,60.75448519014384,19.516651721865042,80.27113691200888,627.2288905637253,17.614650803333756,9.439755948070133,67.6660023376701,962.0251773486577,283.4428756106786,49.29004493454038,225.64123356642386,77.62226154476218,62.58621301085001,48.358913649208745,38.1036861519342,6,0,62.330531284197704,17.873616636451125,80.20414792064884
2023-01-02 07:00:00,17.052412368729154,48.93925374065887,65.99166610938802,903.5701548095138,2.479863252821965,-4.04499711953222,83.2073872888782,962.4723770052258,298.9565920128302,49.199243561899316,222.24142101120145,40.78701508081909,8.111467125112338,41.34825986075637,16.935493790407918,7,0,15.721727311593513,47.412964037133186,63.1346913487267
2023-01-02 08:00:00,6.505159298527952,74.16414518360422,80.66930448213218,528.0190293933945,22.722186009661698,-5.977839989533287,41.45270463623523,1044.7862771634962,199.40360509273498,49.876607760804184,231.35171629687352,-85.38258187165866,75.67329468165218,38.36967727535804,0.963598581939229,8,0,6.2253126723716035,74.12313201397473,80.34844468634633
2023-01-02 09:00:00,94.88855372533332,49.25690707532976,144.14546080066307,585.5959341862937,5.375564233904615,-2.1746050459771755,63.57796766591051,1031.939784470554,159.68149791251443,50.126662507681594,227.0669734173228,-3.2586342200112313,76.83988218048714,5.568291168244555,31.964586423038554,9,0,91.11166972483062,48.73412630728655,139.84579603211716
2023-01-02 10:00:00,96.56320330745594,48.31808633136685,144.88128963882278,256.3685421335666,5.114840357294395,2.4946597433682367,25.357922987689477,1005.2410466868008,416.84983439545323,49.58876071775588,231.66438535046774,3.795870628961268,47.40258347276677,41.51610957403179,49.345200287584774,10,0,94.20953607198064,47.937197031781906,142.14673310376253
2023-01-02 11:00:00,80.83973481164611,83.82304210818006,164.66277691982617,422.51491235912863,4.537699040537388,14.425917696541312,38.02387032147915,1037.4970204477863,97.83268722483865,49.60504418502773,231.17356953329985,86.42792628316752,95.56979410004283,12.659783922789526,35.353635431633364,11,0,77.18444551077354,90.17721515671674,167.3616606674903
2023-01-02 12:00:00,30.46137691733707,36.14037790671863,66.6017548240557,459.60531933515784,0.34954282428411865,25.074895028289177,11.824318510574734,1048.9364642551864,269.3094668953861,49.8489530036979,230.84513458287122,-15.779081384566254,57.93391107957477,28.189214800960645,4.185720428490264,12,0,28.947437111344108,36.17862074074009,65.12605785208419
2023-01-02 13:00:00,9.767211400638388,85.97946748116456,95.74667888180295,956.0979589959095,19.295136711955866,39.319928824265,79.14483530195703,1011.0642066631777,335.478766773688,49.628291230301215,222.4660224409306,-10.647276907144814,69.52364542449908,20.268623521891765,20.11391860867781,13,0,9.483543281495576,93.56366215481562,103.04720543631119
2023-01-02 14:00:00,68.42330265121569,40.680480095172356,109.10378274638805,426.1338884329272,21.875863281131462,12.075337164458553,46.09088377956701,1011.2898436981518,96.65613066696315,50.83066316713703,228.80361548700714,-77.50324904272435,92.43449555031013,17.28036503186205,5.459173136377904,14,0,66.77055841081874,37.81439122540502,104.58494963622375
2023-01-02 15:00:00,44.01524937396013,32.82331056783394,76.83855994179407,568.6949882157217,15.354067565404971,15.909247117155491,83.45130162885584,1025.4427029159929,283.8231929625558,49.083909142581255,236.24007878797585,27.834512687532495,66.63453434247924,15.512500073353003,45.60802748004738,15,0,43.90278210840912,31.380766030797872,75.283548139207
2023-01-02 16:00:00,12.203823484477883,45.3989911199699,57.60281460444779,737.0435388514238,4.704999541996557,16.09078506916278,73.75356964204536,973.2138952365333,309.88457956059943,49.469140319740546,226.30286991089272,-57.82060482218068,43.182600772554714,42.771354032874484,16.52072354762904,16,0,11.407000219255218,46.82012277760282,58.227122996858036
2023-01-02 17:00:00,49.51769101112702,76.24469586748684,125.76238687861385,329.7466979263019,7.131949923521994,16.971717774396804,84.58698391556293,966.71248615188,384.1232272283142,50.61710559245484,228.87663010584131,-84.49334835525863,2.4771175633148346,38.45680603359221,36.668826467033554,17,0,52.37324417338935,72.93754531080957,125.31078948419892
2023-01-02 18:00:00,3.4388521115218396,12.600202786399429,16.039054897921268,589.1539097134996,11.898167434124082,15.887032855223111,35.70928026245945,1025.9580750015073,155.6762221163898,50.66791624932991,229.87663180640536,99.3838000141588,72.82993156318093,26.172437620435073,4.234517900455331,18,0,3.6869086881173003,12.21533228725564,15.90224097537294
2023-01-02 19:00:00,90.9320402078782,19.64192158720174,110.57396179507994,790.8312315807261,23.85864879058252,-9.561262246904109,26.659785738506073,984.4904794994102,181.99737648084124,49.2231101579284,237.2546262518349,-46.07407440743896,96.48660116010451,33.224024693222844,6.420734789771975,19,0,86.35206401984018,21.217314471106125,107.5693784909463
2023-01-02 20:00:00,25.87799816000169,95.1444825663092,121.02248072631089,893.4841704216528,6.18378429544357,-9.913758894507964,97.47151143865035,963.5070356305934,306.28451598486504,50.94752690002543,233.11199538452038,-71.78936697423921,47.023512353599386,49.226397517200446,33.97438310253423,20,0,23.928353541898378,95.87822111331094,119.80657465520932
2023-01-02 21:00:00,66.2522284353982,17.54916273813574,83.80139117353393,701.0074197299414,18.291147597997202,-5.116684093693854,74.55950083367826,981.487772591775,492.4068844917264,50.38670969979822,222.00405069674628,39.89807491943526,33.97686377882641,19.876756788897154,42.17399741810846,21,0,69.19796126871654,16.968849678001682,86.16681094671821
2023-01-02 22:00:00,31.171107608941096,56.77273179310546,87.94383940204655,735.2428122535583,10.986205582323008,-4.922169828541058,85.06380411340034,985.8636867874575,147.8719322690515,49.54518611196719,237.30341971610042,64.33643118438036,51.925942641377844,27.55503030047875,10.072497816563947,22,0,33.8159456835341,59.9146685031443,93.7306141866784
2023-01-02 23:00:00,52.00680211778108,57.931446666193786,109.93824878397487,301.0267780676552,7.446183709000545,25.244845447739806,11.182003633894036,1046.522765950569,493.6567222055588,49.91207572962891,236.6413195096418,-87.18450137473066,72.84372056846593,26.67618562872427,20.91686229985317,23,0,47.171712450030334,52.957044285662214,100.12875673569255
2023-01-03 00:00:00,54.67102793432797,48.96244620502448,103.63347413935244,956.6211977970777,11.397898425552844,0.245801625799988,41.90154582662979,1019.7959711087923,371.45413987451656,49.594277239135934,235.0729196119835,-78.92133850604259,0.06904744820492859,46.79861875758676,30.970851735156334,0,1,49.36177110350412,49.585861630523105,98.94763273402722
2023-01-03 01:00:00,18.485445552552704,64.47452485768186,82.95997041023456,306.0592619875859,1.7801679385308133,34.73570523778064,76.85350215195984,1003.0856317399735,421.7369313335104,49.30004449970884,229.32116036637674,-81.96523528359083,88.72117227318536,17.578120880542958,39.81381696301363,1,1,17.315041273171836,59.31230396753316,76.627345240705
2023-01-03 02:00:00,96.95846277645586,22.982672579761843,119.9411353562177,819.7383497454387,19.96718427325906,36.430316478850976,17.0184549690985,1046.8873138682604,90.33857070635264,49.58235612949783,235.15090766971613,-90.60813933549775,88.63628596783218,49.31273751088727,31.409830518964053,2,1,100.54190183807555,21.49730613757943,122.03920797565497
2023-01-03 03:00:00,77.51328233611146,55.266226777674824,132.77950911378628,411.85305742265507,6.082548199574179,38.794666894794936,61.06059366120421,1040.313974047418,185.18908434378451,50.16018387497924,229.57484125285515,31.891295726856754,54.129793360870885,15.234880678659247,4.771296032128836,3,1,84.71862263300314,50.42982902750706,135.1484516605102
2023-01-03 04:00:00,93.9498941564189,37.21732552468971,131.16721968110863,946.8745149610013,18.13530307982426,36.95406524435101,48.61654907095029,1001.200085661416,75.98132584294147,50.651939389670936,234.73247068654325,17.66263794787281,12.237876617560794,5.445351766201606,27.1409664167042,4,1,98.65454700361926,40.20723913268028,138.86178613629954
2023-01-03 05:00:00,89.48273504276489,66.1667259629189,155.6494610056838,775.9676314955836,1.708709286204868,3.5944160959262312,11.585485642699657,1040.567963537698,217.19614775142884,49.727058149779154,237.60220329945074,32.561331311986606,67.18057946136213,9.568677262102804,44.2303340738285,5,1,90.78976640835866,60.187959609323464,150.97772601768213
2023-01-03 06:00:00,59.78999788110851,14.122354337314945,73.91235221842345,803.0509703826951,23.87746390414215,15.488842235175625,31.237801940750625,990.4304658062656,491.58034696402336,49.69580308109568,237.81083170261195,1.1334326548362128,13.784566296331334,21.311067093210905,43.401186051199204,6,1,62.188167436125845,14.168722116269228,76.35688955239507
2023-01-03 07:00:00,92.18742350231169,57.08774168394763,149.2751651862593,375.24733844790666,4.825374635142465,-1.22725149015295,35.63127901600428,973.0420665356625,97.37287799285232,49.936001402162645,229.09157148374908,63.50153708111631,50.75471514326807,32.48779749166237,29.250780387548065,7,1,87.22217773695276,53.94765787739164,141.1698356143444
2023-01-03 08:00:00,8.84925020519195,18.52703553833237,27.37628574352432,554.4319813081286,22.06855190517701,30.31048275862166,20.06739517116902,973.2678176822085,303.0677520670398,50.28911119992869,237.1868535870406,9.333660499715094,9.3629971981117,25.841261001200976,49.784810338541945,8,1,9.182958878212872,18.095684034220913,27.278642912433785
2023-01-03 09:00:00,19.59828624191452,27.86430631150364,47.46259255341816,694.2505556714291,20.23683024038586,34.421585257204804,66.83832187683944,1016.2315524442126,52.731780266215544,50.50323252486462,222.02914761015427,83.74938695992498,58.90653382975013,18.813908828722226,5.25618611921777,9,1,18.898411659581736,27.82895310885068,46.727364768432416
2023-01-03 10:00:00,4.522728891053807,21.87098003235832,26.393708923412127,815.9788945652807,24.1964981020354,32.56444196487574,31.81580886267001,1000.1070320707277,370.7072672198282,49.65359900959895,222.03638834973563,-2.8702934992013382,31.806932511798735,28.101663285338784,23.92976786958264,10,1,4.271647003182859,21.65253330179805,25.92418030498091
2023-01-03 11:00:00,32.53303307632643,18.28377798688171,50.81681106320814,283.1675007299117,11.94726652364374,11.668347434841746,34.98575496574495,1015.8950847005447,138.73671156741847,50.17270493565028,230.9653389373496,58.13173224231974,83.09914147375028,41.94031381573341,38.75618196763702,11,1,30.818906593494617,19.190972207082677,50.0098788005773
2023-01-03 12:00:00,38.8677289689482,82.5710951560667,121.4388241250149,969.8922531636227,18.184932346148788,27.93369423433905,90.84147383801327,1018.607596426217,108.31304170614331,49.778721682561766,233.03689236912538,-18.52792926327318,79.99461262084148,41.94655138192399,7.051905905707962,12,1,40.17203474163897,89.37302662116508,129.54506136280406
2023-01-03 13:00:00,27.134903177389592,28.570756766089033,55.70565994347862,912.1765364436447,9.2677664259446,-5.121041521186528,52.04107834238255,952.2322872897718,201.65801547235444,50.432799700726775,223.05987551956807,-12.955221044711436,99.8473875474441,36.311394409111536,48.63748807414273,13,1,28.58513199707218,27.42948196792592,56.014613964998105
2023-01-03 14:00:00,82.87375091519293,92.71237818644494,175.58612910163788,416.2788723964675,4.6092059504923455,-7.987761469037466,45.29153322723451,955.4039592347902,396.9699340725417,49.329349841034045,229.44360089611985,69.79840904758336,25.750317470436478,47.622422912167124,17.702327259182248,14,1,84.22960046214615,83.89618193844362,168.12578240058977
2023-01-03 15:00:00,35.67533266935893,96.99265253451908,132.667985203878,858.2081944258656,11.07689832333622,27.66182071543804,75.14839344832455,1003.267772659125,97.97588884004486,49.51384973010259,221.88725335631847,-78.46803292846734,6.180109277958035,29.510233371891903,17.506987698929542,15,1,32.56341094099672,104.63461508777375,137.19802602877047
2023-01-03 16:00:00,28.093450968738075,57.126046993709735,85.2194979624478,614.6591384318588,4.143725384711372,11.267763716434185,91.86524171946209,969.1035477760076,153.42754810941292,49.8521208396855,232.0419897110662,12.983550996641611,44.30032651488448,0.38288188270445,10.659715057060309,16,1,25.49766854242603,62.596255201106345,88.09392374353237
2023-01-03 17:00:00,54.26960831582485,14.30011226657264,68.56972058239748,569.445185249615,24.551115569659597,39.777463236978456,12.253270261369945,1013.253376880444,53.80898972778929,50.778829579842736,237.10188073505697,45.26729355575711,8.340333496657081,14.546481640607883,14.400873203329716,17,1,51.199759462827124,14.109495128791988,65.30925459161911
2023-01-03 18:00:00,14.092422497476264,37.45482433795813,51.54724683543439,451.5472846491243,2.4061622785179093,-5.13728920722338,50.34149618998568,1005.2185739170648,485.7866882130281,50.14665157870138,234.75277952039048,50.08412308341073,17.849971506576313,16.411135224505035,28.87944500365487,18,1,13.490587845101158,37.123640371424415,50.614228216525575
2023-01-03 19:00:00,80.21969807540397,79.7732263348214,159.99292441022538,664.774869305274,14.73029308631551,32.78138407676168,64.97032204701526,1008.5760358370891,316.4655199949887,50.93079223796283,227.56583104858544,18.29870543399508,59.73001413615524,27.36630386516839,21.467714452547725,19,1,78.69263418359101,74.0958633072131,152.7884974908041
2023-01-03 20:00:00,7.455064367977082,36.739072869707044,44.194137237684124,783.9112941628782,15.661596381351398,13.999153276449587,38.67067883133906,980.245537983101,373.95483637311474,49.20655537056217,239.87587593274242,-10.38710316809724,59.21308513442985,45.24447356937411,9.66890891633651,20,1,6.822916773291863,36.55922371960252,43.382140492894386
2023-01-03 21:00:00,98.68869366005173,8.701721830278874,107.3904154903306,528.7463239702066,13.451988571851356,31.357509775193854,79.51669499109175,1013.9843506277897,343.12242702020654,49.92035082730187,233.25869952932274,-47.84351122664845,4.332747772969037,41.905748177154706,40.45699701582347,21,1,103.13281855544322,8.359481781037799,111.49230033648102
2023-01-03 22:00:00,77.22447692966574,55.678491092818795,132.90296802248454,703.3753544066337,16.55464714279584,30.856364108507243,97.43293632432464,1032.9492636485022,114.96405149135346,49.838157060090765,236.30496868884958,81.88524707082445,44.29047514182787,11.608649265415394,3.1119653562029836,22,1,80.49104386531312,61.183758330174385,141.6748021954875
2023-01-03 23:00:00,19.87156815341724,84.51208514960348,104.38365330302072,759.450336924243,2.9045193752972738,35.79960006810387,94.90846296252549,1049.8071253592236,317.72297254729733,50.20041235281194,233.39394774583465,-26.042410495734927,53.02186928672417,25.96951179720346,41.73263722501359,23,1,19.262216824001612,79.18525401279568,98.4474708367973
2023-01-04 00:00:00,0.5522117123602399,79.59263871435024,80.14485042671049,768.8974536122287,13.875463105132276,4.89250056430514,33.938428544194764,1033.8444386172214,109.13701781356795,50.62392921741515,239.78832582174255,59.79841770666917,26.802423781998662,32.95743177144808,13.746936232395623,0,2,0.5591698587331395,77.65991823953804,78.21908809827119
2023-01-04 01:00:00,81.54614284548342,17.512314013035322,99.05845685851874,241.57287850494419,7.180314278184039,37.48996767310015,30.37044505937374,1005.7498759679947,230.55640428340755,50.68289605116612,236.42719534435545,-93.66687740747275,87.2043181875494,49.37557703155737,24.79516665479859,1,2,75.0373897639136,17.920357871415433,92.95774763532903
2023-01-04 02:00:00,70.68573438476172,67.27646144124667,137.96219582600838,887.7982445480535,23.504401582526416,-2.416651982118986,96.17414779190989,969.3429591679957,306.0334111663819,50.340389217411015,230.38846435790882,-53.56615706267818,16.10986476464219,1.5651409680153994,19.05322692941959,2,2,69.48716788559945,65.19255356245114,134.6797214480506
2023-01-04 03:00:00,72.90071680409874,22.05042634356471,94.95114314766344,566.6026518120384,19.051791335993144,-5.901561120325473,51.27656386883193,1018.144587611982,301.49650134597016,50.283072728491106,227.3375912567518,-30.883041423175484,25.39018050062144,23.193865838515983,28.530105669485707,3,2,78.11406222893469,21.937631969912243,100.05169419884693
2023-01-04 04:00:00,77.12703466859458,21.820753455217222,98.94778812381179,409.93286535697155,24.312862053993566,11.580775868617458,28.746795077622256,1043.7653785557977,103.58304169223342,50.89805908408962,233.64309658297685,34.31481266204085,15.699441503275303,49.40543270038601,39.799499757008775,4,2,79.60470152494149,23.887107380423153,103.49180890536465
2023-01-04 05:00:00,7.4044651734090365,87.40717733051852,94.81164250392756,393.4116059837453,0.9389017435047387,31.41614843209213,73.62972672673763,971.1866539732302,65.49618634093498,49.76737480327685,231.80443617614017,-36.1338385676218,11.654663387055809,48.86028985140475,49.465989673734754,5,2,6.817948269462112,87.54827657007321,94.36622483953532
2023-01-04 06:00:00,35.84657285442726,24.966895274023017,60.813468128450275,586.4112902751604,7.128329379517718,13.671056531672281,35.597829151341244,975.5995620526577,409.2054412432162,50.66556662837698,232.5870118205509,-91.72723983613858,87.8979184007126,16.53632587988146,15.302957282695079,6,2,38.33846909815352,27.01578075725642,65.35424985540993
2023-01-04 07:00:00,11.586905952512971,26.32473465180112,37.91164060431409,909.4652315751673,4.885564665958725,31.464333876525707,34.052227756394714,964.9008543411651,376.6650966482024,50.84300745418459,226.86023532567515,-65.22649678919679,27.785916506998188,0.0008368128967373156,27.690220618176685,7,2,12.005647995763418,23.91909020417258,35.924738199936
2023-01-04 08:00:00,86.31034258755935,0.06533907612995549,86.3756816636893,502.67806534611753,0.2788646827957625,26.484340289715263,89.13241387700063,1023.6721643626402,86.81850705413213,49.983078488530396,228.5745684114111,-48.166929526134794,72.25240194678562,29.336729247616706,23.30037743874987,8,2,85.49999711960464,0.060370932495753385,85.5603680521004
2023-01-04 09:00:00,62.329812682755794,87.06690341255177,149.39671609530757,799.7805974268347,6.0581432561580355,0.471419306946677,24.62312380392131,990.6561503423659,107.33698346069905,50.4582051572066,231.161931497813,-64.7905040128362,42.79823597252498,43.34694253964453,49.946407965656036,9,2,64.72441237870088,94.80735302977757,159.53176540847846
2023-01-04 10:00:00,33.08980248526492,79.25948132091347,112.34928380617839,277.45498478977487,16.969399588010724,37.44408124497319,15.795365181961275,956.2695638886385,451.6626993753291,49.75403971334181,236.78566803843685,-59.25508797177332,63.58734807339168,16.21486120889446,40.44568152497245,10,2,30.924539860266886,73.37416541727471,104.2987052775416
2023-01-04 11:00:00,6.355835028602364,62.7328935090678,69.08872853767016,580.8453617208495,5.777223053364214,-6.9609415685298295,34.22677961545185,1037.494999149028,396.108005729801,49.317758028390806,235.25817835525805,53.79138813467088,92.81761961722094,46.713498241688505,19.85419292900964,11,2,6.420011763848116,65.70080169904953,72.12081346289764
